,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
1928,1929,23473,4399,89174,4529,21764,20499,391795200,32302,23473,5090,93892,4659,56217,130398,4096,1685,2.430860534124629,0.411376953125,0.588623046875,112.58151020399438
1929,1930,24791,4568,92280,8316,21849,20058,392862800,28825,24791,4549,99164,8006,45437,122904,4096,2273,1.8020237571491422,0.554931640625,0.445068359375,169.80513453576404
1930,1931,23768,4178,89138,4198,22025,20058,394950000,32752,23768,4679,95072,4288,52330,127574,4096,2020,2.0277227722772277,0.4931640625,0.5068359375,141.46004779255125
1931,1932,22904,4198,86713,4568,21681,24857,373291600,28314,22904,5180,91616,5109,55616,130618,4096,1900,2.1557894736842105,0.4638671875,0.5361328125,130.18172039868165
1932,1933,24399,4339,90832,4448,21764,20068,391795200,59313,24399,4850,97596,4829,50977,158872,4096,2077,1.972075108329321,0.507080078125,0.492919921875,147.25667958703923
1933,1934,24329,4348,89916,4268,21936,20059,393913600,32722,24329,4839,97316,4509,53291,127102,4096,2082,1.967339097022094,0.50830078125,0.49169921875,147.77992053176774
1934,1935,23935,4328,89979,4349,21764,24657,391795200,28314,23935,4749,95740,4729,49444,125519,4096,2007,2.040857000498256,0.489990234375,0.510009765625,140.17974616749632
1935,1936,24376,4218,91182,4308,21936,20069,393913600,32662,24376,4780,97504,4348,52070,125219,4096,1975,2.0739240506329115,0.48217773437499994,0.517822265625,137.09099957205865
1936,1937,23689,4188,88276,4318,22025,24748,394950000,28304,23689,4689,94756,4469,51799,125238,4096,2114,1.9375591296121097,0.51611328125,0.48388671875,151.18780693964496
1937,1938,23817,4288,88239,4419,21936,20068,393913600,32472,23817,4779,95268,4448,51569,126972,4096,1921,2.1322228006246746,0.468994140625,0.531005859375,132.0716085373904
1938,1939,23101,4148,87063,4359,21849,24867,392862800,28324,23101,4719,92404,4519,52039,125910,4096,2063,1.9854580707707223,0.503662109375,0.496337890625,145.80454982821905
1939,1940,22197,8365,82351,4408,20000,20059,391496944,30899,22197,8576,88788,4498,54533,134075,4096,1394,2.938307030129125,0.34033203125,0.65966796875,92.77870190951599
1940,1941,22354,4378,85061,4459,22025,20729,394950000,33634,22354,4829,89416,4618,53852,129186,4096,2031,2.016740521910389,0.49584960937499994,0.504150390625,142.55520987607477
1941,1942,21846,8486,81334,4558,21936,20059,393913600,28805,21846,8687,87384,4639,62219,143093,4096,2004,2.0439121756487024,0.48925781250000006,0.5107421875,139.88641414530093
1942,1943,21089,4258,79916,4318,21936,24787,393913600,28324,21089,4479,84356,4158,50947,123996,4096,1927,2.1255838090295796,0.470458984375,0.529541015625,132.61781630813246
1943,1944,21457,4258,78641,4389,22025,20068,394950000,32432,21457,4499,85828,4158,46499,127423,4096,1443,2.8385308385308385,0.352294921875,0.647705078125,95.85093802452651
1944,1945,21462,4458,78975,4318,22025,20189,394950000,32552,21462,4579,85848,4148,53272,128615,4096,1850,2.214054054054054,0.45166015625,0.54833984375,125.81381903786959
1945,1946,22174,4819,83279,8527,21936,20058,393913600,28314,22174,5491,88696,8286,51669,129928,4096,2277,1.7988581466842337,0.555908203125,0.444091796875,170.31362042023127
1946,1947,21234,4298,80344,4429,22025,20068,394950000,32733,21234,4699,84936,4368,53311,126922,4096,2091,1.9588713534194166,0.510498046875,0.489501953125,148.72797411655426
1947,1948,21711,9318,80404,4378,20000,20068,391496944,28845,21711,8477,86844,4448,45677,124237,4096,1910,2.1445026178010473,0.46630859374999994,0.53369140625,131.0774647054977
1948,1949,22199,4188,84016,4348,21936,20068,393913600,32863,22199,4869,88796,4478,45377,119568,4096,1495,2.739799331103679,0.364990234375,0.635009765625,99.21770009565391
1949,1950,21425,4428,79769,4469,21936,24867,393913600,28303,21425,4649,85700,4388,46418,122985,4096,1808,2.265486725663717,0.44140625,0.55859375,122.2808370871463
1950,1951,22128,4308,83147,4319,21936,20058,393913600,32642,22128,4709,88512,4308,49355,122464,4096,1874,2.185699039487727,0.45751953124999994,0.54248046875,127.88775278907862
1951,1952,21524,4349,82349,4368,22025,20749,394950000,34035,21524,4730,86096,4398,50557,128264,4096,2022,2.025717111770524,0.49365234375,0.50634765625,141.6583555548709
1952,1953,20599,8746,78419,4368,21936,20058,393913600,28835,20599,8386,82396,4459,43914,122053,4096,1764,2.3219954648526078,0.4306640625,0.5693359375,118.70465724770315
1953,1954,21637,4228,81577,4318,21936,20068,393913600,33474,21637,4589,86548,4388,51628,125459,4096,1810,2.262983425414365,0.44189453124999994,0.55810546875,122.44637436388071
1954,1955,21361,4218,80263,4378,21936,24687,393913600,28324,21361,4468,85444,4548,49595,123244,4096,1767,2.318053197509904,0.431396484375,0.568603515625,118.94457702075425
1955,1956,21629,4238,81917,4278,21849,20058,392862800,32622,21629,4649,86516,4459,56117,129316,4096,2217,1.8475417230491655,0.541259765625,0.458740234375,162.9046665473926
1956,1957,21537,4188,80816,4308,21936,24777,393913600,28304,21537,4679,86148,4378,45797,119357,4096,1465,2.7959044368600683,0.357666015625,0.642333984375,97.26153862036793
1957,1958,21825,8467,80110,4358,21936,20059,393913600,28835,21825,8386,87300,4319,41589,119658,4096,1585,2.5842271293375396,0.38696289062499994,0.613037109375,105.32674415930616
