,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
86,87,34134,4939,131920,4969,20000,28471,400000000,39782,34134,6261,136536,5730,2070688,2167011,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
87,88,34305,5500,131896,4979,20000,28962,400000000,35865,34305,10609,137220,5811,2107975,2207223,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
88,89,34207,5019,131904,5029,20000,25055,400000000,40332,34207,6662,136828,5961,2093700,2188590,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
89,90,34210,5360,131751,5300,20000,29232,400000000,80945,34210,6832,136840,5940,2115889,2256221,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
90,91,34280,5119,131840,5109,20000,25435,400000000,41365,34280,6602,137120,6101,2132349,2228882,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
91,92,34417,5079,131859,5099,20000,25446,400000000,40944,34417,6462,137668,6111,2145993,2241624,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
92,93,34215,5069,131745,5129,20000,30504,400000000,38479,34215,6572,136860,10429,2226768,2347554,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
93,94,34288,5430,131887,5480,20000,30965,400000000,37948,34288,7042,137152,12232,2222841,2329573,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
94,95,34201,5220,132085,5239,20000,26126,400000000,43878,34201,6732,136804,6682,2264326,2365427,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
95,96,34409,5209,131900,5280,20000,31296,400000000,38800,34409,6792,137636,10829,2292807,2398225,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
96,97,34259,5340,131709,5369,20000,31406,400000000,38399,34259,7584,137036,6312,2379882,2484279,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
97,98,34236,10609,131759,5430,20000,26928,400000000,43528,34236,6992,136944,6191,2479250,2586812,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
98,99,34270,5419,132001,12242,20000,27159,400000000,43818,34270,7032,137080,6421,2697672,2806877,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
99,100,34275,5490,131616,5530,20000,31466,400000000,39691,34275,7112,137100,11300,2627476,2736491,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
100,101,34192,6953,131804,13645,20000,35163,400000000,57493,34192,9196,136768,14285,3087099,3235494,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
101,102,34364,18794,131972,19185,20000,57884,400000000,80234,34364,12973,137456,20797,3592474,3812368,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
102,103,34297,5670,132061,15748,20000,28201,400000000,45381,34297,7183,137188,6612,2440461,2557110,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
103,104,34194,5710,131952,10589,20000,32889,400000000,41575,34194,7393,136776,11580,2439508,2556298,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
